sensor_reading_id,flight_segment_id,engine_id,aircraft_id,ts,flight_phase,parameter_code,value,unit
SR-000000001301,FS-000000006,,AC-00002,2026-07-24T18:26:40,DESCENT,CABIN_ALTITUDE,5208.575102978539,ft
SR-000000001302,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,EGT,523.6344913010332,C
SR-000000001303,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,N1,64.59398348474258,pct
SR-000000001304,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,N2,84.68066003873747,pct
SR-000000001305,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,FUEL_FLOW,573.9843666353667,kg_h
SR-000000001306,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,OIL_TEMP,87.37026044029528,C
SR-000000001307,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,OIL_PRESSURE,54.10141482358147,psi
SR-000000001308,FS-000000006,EN-000003,AC-00002,2026-07-24T20:45:52,APPROACH,VIBRATION,0.5781088479668205,units_0_5
SR-000000001309,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,EGT,492.6501217230827,C
SR-000000001310,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,N1,57.43681903008829,pct
SR-000000001311,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,N2,66.73132999018726,pct
SR-000000001312,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,FUEL_FLOW,477.70199929048385,kg_h
SR-000000001313,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,OIL_TEMP,84.31721675293116,C
SR-000000001314,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,OIL_PRESSURE,53.7747400124957,psi
SR-000000001315,FS-000000006,EN-000004,AC-00002,2026-07-24T20:45:52,APPROACH,VIBRATION,0.7743550481203256,units_0_5
SR-000000001316,FS-000000006,,AC-00002,2026-07-24T20:45:52,APPROACH,APU_EGT,30.00636703797369,C
SR-000000001317,FS-000000006,,AC-00002,2026-07-24T20:45:52,APPROACH,CABIN_ALTITUDE,1746.6162188432438,ft
SR-000000001318,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,EGT,382.8736811022763,C
SR-000000001319,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,N1,41.44528281895814,pct
SR-000000001320,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,N2,67.75716909638628,pct
SR-000000001321,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,FUEL_FLOW,326.4158806926589,kg_h
SR-000000001322,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,OIL_TEMP,71.64307432013742,C
SR-000000001323,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,OIL_PRESSURE,53.244765564368954,psi
SR-000000001324,FS-000000006,EN-000003,AC-00002,2026-07-24T20:49:22,LANDING,VIBRATION,0.791349954373875,units_0_5
SR-000000001325,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,EGT,352.87155664828583,C
SR-000000001326,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,N1,41.24919729293545,pct
SR-000000001327,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,N2,54.86698299371113,pct
SR-000000001328,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,FUEL_FLOW,285.9026364266339,kg_h
SR-000000001329,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,OIL_TEMP,77.14722864847309,C
SR-000000001330,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,OIL_PRESSURE,58.5678373659879,psi
SR-000000001331,FS-000000006,EN-000004,AC-00002,2026-07-24T20:49:22,LANDING,VIBRATION,0.8893744852205905,units_0_5
SR-000000001332,FS-000000006,,AC-00002,2026-07-24T20:49:22,LANDING,APU_EGT,51.724116502402765,C
SR-000000001333,FS-000000006,,AC-00002,2026-07-24T20:49:22,LANDING,CABIN_ALTITUDE,80.40699098962227,ft
SR-000000001334,FS-000000006,,AC-00002,2026-07-24T20:49:22,LANDING,BRAKE_TEMPERATURE,146.06555737207697,C
SR-000000001335,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,EGT,358.10696575675115,C
SR-000000001336,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,N1,28.16390434169145,pct
SR-000000001337,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,N2,57.597505316126906,pct
SR-000000001338,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,FUEL_FLOW,306.36144565219365,kg_h
SR-000000001339,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,OIL_TEMP,58.30461694898513,C
SR-000000001340,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,OIL_PRESSURE,14.630170030706676,psi
SR-000000001341,FS-000000006,EN-000003,AC-00002,2026-07-24T20:51:52,TAXI,VIBRATION,,units_0_5
SR-000000001342,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,EGT,342.8618956221065,C
SR-000000001343,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,N1,28.38366803593843,pct
SR-000000001344,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,N2,51.10990624082728,pct
SR-000000001345,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,FUEL_FLOW,112.28232800774796,kg_h
SR-000000001346,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,OIL_TEMP,61.286613106641674,C
SR-000000001347,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,OIL_PRESSURE,19.838193362041935,psi
SR-000000001348,FS-000000006,EN-000004,AC-00002,2026-07-24T20:51:52,TAXI,VIBRATION,0.8499733518213962,units_0_5
SR-000000001349,FS-000000006,,AC-00002,2026-07-24T20:51:52,TAXI,APU_EGT,434.4944719243853,C
SR-000000001350,FS-000000006,,AC-00002,2026-07-24T20:51:52,TAXI,CABIN_ALTITUDE,-151.31835333280844,ft
SR-000000001351,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,EGT,349.6153786594216,C
SR-000000001352,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,N1,24.276853303567464,pct
SR-000000001353,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,N2,53.94140795037231,pct
SR-000000001354,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,FUEL_FLOW,389.9738560162009,kg_h
SR-000000001355,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,OIL_TEMP,59.272930010946084,C
SR-000000001356,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,OIL_PRESSURE,19.24226403042801,psi
SR-000000001357,FS-000000007,EN-000003,AC-00002,2026-07-24T08:32:55,TAXI,VIBRATION,0.6895324946418353,units_0_5
SR-000000001358,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,EGT,293.46065221979126,C
SR-000000001359,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,N1,24.0378215082811,pct
SR-000000001360,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,N2,52.00633355266399,pct
SR-000000001361,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,FUEL_FLOW,76.4018630056654,kg_h
SR-000000001362,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,OIL_TEMP,64.17037933995077,C
SR-000000001363,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,OIL_PRESSURE,18.637706038047714,psi
SR-000000001364,FS-000000007,EN-000004,AC-00002,2026-07-24T08:32:55,TAXI,VIBRATION,0.9822763912061081,units_0_5
SR-000000001365,FS-000000007,,AC-00002,2026-07-24T08:32:55,TAXI,APU_EGT,475.79747921725806,C
SR-000000001366,FS-000000007,,AC-00002,2026-07-24T08:32:55,TAXI,CABIN_ALTITUDE,-319.23028402832693,ft
SR-000000001367,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,EGT,836.5581000786017,C
SR-000000001368,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,N1,90.59346198630755,pct
SR-000000001369,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,N2,106.36301053037344,pct
SR-000000001370,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,FUEL_FLOW,2942.7141686513874,kg_h
SR-000000001371,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,OIL_TEMP,114.87764617130918,C
SR-000000001372,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,OIL_PRESSURE,57.97382576697683,psi
SR-000000001373,FS-000000007,EN-000003,AC-00002,2026-07-24T08:35:55,TAKEOFF,VIBRATION,0.9231327475585697,units_0_5
SR-000000001374,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,EGT,798.6727213266661,C
SR-000000001375,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,N1,91.10768096236714,pct
SR-000000001376,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,N2,95.35364450973826,pct
SR-000000001377,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,FUEL_FLOW,2964.816335246001,kg_h
SR-000000001378,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,OIL_TEMP,114.94566099195183,C
SR-000000001379,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,OIL_PRESSURE,60.09297854496502,psi
SR-000000001380,FS-000000007,EN-000004,AC-00002,2026-07-24T08:35:55,TAKEOFF,VIBRATION,0.9744793733926467,units_0_5
SR-000000001381,FS-000000007,,AC-00002,2026-07-24T08:35:55,TAKEOFF,APU_EGT,84.67588374237152,C
SR-000000001382,FS-000000007,,AC-00002,2026-07-24T08:35:55,TAKEOFF,CABIN_ALTITUDE,-372.84005350460984,ft
SR-000000001383,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,EGT,827.5203399870103,C
SR-000000001384,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,N1,92.6797402258283,pct
SR-000000001385,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,N2,101.18624093060599,pct
SR-000000001386,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,FUEL_FLOW,2649.3730142151985,kg_h
SR-000000001387,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,OIL_TEMP,112.11179205306006,C
SR-000000001388,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,OIL_PRESSURE,54.35791506766253,psi
SR-000000001389,FS-000000007,EN-000003,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,VIBRATION,0.6959895106158095,units_0_5
SR-000000001390,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,EGT,754.2546553442893,C
SR-000000001391,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,N1,89.42401626122547,pct
SR-000000001392,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,N2,95.00269572663234,pct
SR-000000001393,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,FUEL_FLOW,2381.8275870612424,kg_h
SR-000000001394,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,OIL_TEMP,121.24118459775943,C
SR-000000001395,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,OIL_PRESSURE,59.645653667618795,psi
SR-000000001396,FS-000000007,EN-000004,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,VIBRATION,0.9572780272457604,units_0_5
SR-000000001397,FS-000000007,,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,APU_EGT,86.28225488555606,C
SR-000000001398,FS-000000007,,AC-00002,2026-07-24T08:37:55,INITIAL_CLIMB,CABIN_ALTITUDE,2101.4574166349576,ft
SR-000000001399,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,EGT,697.9049723498978,C
SR-000000001400,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,N1,83.25096008358027,pct
SR-000000001401,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,N2,95.16624507546335,pct
SR-000000001402,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,FUEL_FLOW,2021.026405715141,kg_h
SR-000000001403,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,OIL_TEMP,109.16748200489764,C
SR-000000001404,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,OIL_PRESSURE,59.250709850596934,psi
SR-000000001405,FS-000000007,EN-000003,AC-00002,2026-07-24T11:21:17,CLIMB,VIBRATION,0.6188298905276669,units_0_5
SR-000000001406,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,EGT,695.3573833827259,C
SR-000000001407,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,N1,81.08494353925767,pct
SR-000000001408,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,N2,84.2652479275512,pct
SR-000000001409,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,FUEL_FLOW,2033.697110615726,kg_h
SR-000000001410,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,OIL_TEMP,120.35621631119888,C
SR-000000001411,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,OIL_PRESSURE,50.875853108401465,psi
SR-000000001412,FS-000000007,EN-000004,AC-00002,2026-07-24T11:21:17,CLIMB,VIBRATION,0.8806902991224819,units_0_5
SR-000000001413,FS-000000007,,AC-00002,2026-07-24T11:21:17,CLIMB,APU_EGT,114.60968588525367,C
SR-000000001414,FS-000000007,,AC-00002,2026-07-24T11:21:17,CLIMB,CABIN_ALTITUDE,5402.058666687696,ft
SR-000000001415,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,EGT,704.1760224934479,C
SR-000000001416,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,N1,88.68242206788317,pct
SR-000000001417,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,N2,96.01506544476233,pct
SR-000000001418,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,FUEL_FLOW,1194.8913597402725,kg_h
SR-000000001419,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,OIL_TEMP,105.98824895321282,C
SR-000000001421,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,VIBRATION,0.7064476447612529,units_0_5
SR-000000001420,FS-000000007,EN-000003,AC-00002,2026-07-24T14:43:37,CRUISE,OIL_PRESSURE,56.41517879446337,psi
SR-000000001422,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,EGT,627.3511270483407,C
SR-000000001423,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,N1,83.46669898641132,pct
SR-000000001424,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,N2,88.82589640566084,pct
SR-000000001425,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,FUEL_FLOW,1211.7304790954956,kg_h
SR-000000001426,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,OIL_TEMP,107.84828451016041,C
SR-000000001427,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,OIL_PRESSURE,53.305105072573525,psi
SR-000000001428,FS-000000007,EN-000004,AC-00002,2026-07-24T14:43:37,CRUISE,VIBRATION,0.7682108423704632,units_0_5
SR-000000001429,FS-000000007,,AC-00002,2026-07-24T14:43:37,CRUISE,APU_EGT,56.283405804168225,C
SR-000000001430,FS-000000007,,AC-00002,2026-07-24T14:43:37,CRUISE,CABIN_ALTITUDE,6459.768170434531,ft
SR-000000001431,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,EGT,663.4416064357679,C
SR-000000001432,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,N1,90.81596905884007,pct
SR-000000001433,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,N2,95.0174672026,pct
SR-000000001434,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,FUEL_FLOW,1231.402988052705,kg_h
SR-000000001435,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,OIL_TEMP,108.88465656881571,C
SR-000000001436,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,OIL_PRESSURE,58.97254494929229,psi
SR-000000001437,FS-000000007,EN-000003,AC-00002,2026-07-24T16:04:33,CRUISE,VIBRATION,0.6667681035696407,units_0_5
SR-000000001438,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,EGT,625.6980006250611,C
SR-000000001439,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,N1,85.54276720031137,pct
SR-000000001440,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,N2,82.97474508101773,pct
SR-000000001441,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,FUEL_FLOW,1130.4803041366433,kg_h
SR-000000001442,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,OIL_TEMP,110.29125963492378,C
SR-000000001443,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,OIL_PRESSURE,54.46406447253458,psi
SR-000000001444,FS-000000007,EN-000004,AC-00002,2026-07-24T16:04:33,CRUISE,VIBRATION,0.9633398987684886,units_0_5
SR-000000001445,FS-000000007,,AC-00002,2026-07-24T16:04:33,CRUISE,APU_EGT,73.45505982739337,C
SR-000000001446,FS-000000007,,AC-00002,2026-07-24T16:04:33,CRUISE,CABIN_ALTITUDE,6487.920511424437,ft
SR-000000001447,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,EGT,686.883736782101,C
SR-000000001448,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,N1,78.57603447072353,pct
SR-000000001449,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,N2,90.41319840905881,pct
SR-000000001450,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,FUEL_FLOW,1145.9297241999016,kg_h
SR-000000001451,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,OIL_TEMP,99.66601657418946,C
SR-000000001452,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,OIL_PRESSURE,54.73368666118566,psi
SR-000000001453,FS-000000007,EN-000003,AC-00002,2026-07-24T17:25:29,CRUISE,VIBRATION,0.71240457580484,units_0_5
SR-000000001454,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,EGT,624.3487007906431,C
SR-000000001455,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,N1,77.09963090934244,pct
SR-000000001456,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,N2,85.10625316346065,pct
SR-000000001457,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,FUEL_FLOW,1028.6428570445962,kg_h
SR-000000001458,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,OIL_TEMP,107.29678834959462,C
SR-000000001459,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,OIL_PRESSURE,54.10478584141362,psi
SR-000000001460,FS-000000007,EN-000004,AC-00002,2026-07-24T17:25:29,CRUISE,VIBRATION,-11113.573476458123,units_0_5
SR-000000001461,FS-000000007,,AC-00002,2026-07-24T17:25:29,CRUISE,APU_EGT,65.47561134193553,C
SR-000000001462,FS-000000007,,AC-00002,2026-07-24T17:25:29,CRUISE,CABIN_ALTITUDE,6272.779944447132,ft
SR-000000001463,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,EGT,673.2682582186762,C
SR-000000001464,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,N1,88.62284642086644,pct
SR-000000001465,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,N2,89.61633026164897,pct
SR-000000001466,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,FUEL_FLOW,1235.7909026819027,kg_h
SR-000000001467,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,OIL_TEMP,100.48765355843088,C
SR-000000001468,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,OIL_PRESSURE,57.064310922131256,psi
SR-000000001469,FS-000000007,EN-000003,AC-00002,2026-07-24T18:46:25,CRUISE,VIBRATION,0.5811515889623579,units_0_5
SR-000000001470,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,EGT,624.4711400592482,C
SR-000000001471,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,N1,93.65190791844799,pct
SR-000000001472,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,N2,85.18848096509181,pct
SR-000000001473,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,FUEL_FLOW,1183.577542562256,kg_h
SR-000000001474,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,OIL_TEMP,104.29811657793934,C
SR-000000001475,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,OIL_PRESSURE,57.35828156647929,psi
SR-000000001476,FS-000000007,EN-000004,AC-00002,2026-07-24T18:46:25,CRUISE,VIBRATION,0.8616888234355767,units_0_5
SR-000000001477,FS-000000007,,AC-00002,2026-07-24T18:46:25,CRUISE,APU_EGT,63.729789438540074,C
SR-000000001478,FS-000000007,,AC-00002,2026-07-24T18:46:25,CRUISE,CABIN_ALTITUDE,6825.55402894379,ft
SR-000000001479,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,EGT,672.5102983980181,C
SR-000000001480,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,N1,88.82994858889859,pct
SR-000000001481,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,N2,96.51849089295068,pct
SR-000000001482,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,FUEL_FLOW,1322.2389805938255,kg_h
SR-000000001483,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,OIL_TEMP,108.06167688919778,C
SR-000000001484,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,OIL_PRESSURE,55.16982681488786,psi
SR-000000001485,FS-000000007,EN-000003,AC-00002,2026-07-24T20:07:21,CRUISE,VIBRATION,0.6117026714611171,units_0_5
SR-000000001486,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,EGT,622.7292302765285,C
SR-000000001487,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,N1,,pct
SR-000000001488,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,N2,85.59004317393597,pct
SR-000000001489,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,FUEL_FLOW,1013.8964726884573,kg_h
SR-000000001490,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,OIL_TEMP,109.48452837585603,C
SR-000000001491,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,OIL_PRESSURE,54.9624090360089,psi
SR-000000001492,FS-000000007,EN-000004,AC-00002,2026-07-24T20:07:21,CRUISE,VIBRATION,0.7814179333743928,units_0_5
SR-000000001493,FS-000000007,,AC-00002,2026-07-24T20:07:21,CRUISE,APU_EGT,60.37844591668583,C
SR-000000001494,FS-000000007,,AC-00002,2026-07-24T20:07:21,CRUISE,CABIN_ALTITUDE,7072.822470107029,ft
SR-000000001495,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,EGT,695.5242743006222,C
SR-000000001496,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,N1,84.41793149035686,pct
SR-000000001497,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,N2,96.03932215504902,pct
SR-000000001498,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,FUEL_FLOW,1242.777124908728,kg_h
SR-000000001499,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,OIL_TEMP,101.60417603642526,C
SR-000000001500,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,OIL_PRESSURE,53.55361194859649,psi
SR-000000001501,FS-000000007,EN-000003,AC-00002,2026-07-24T21:28:17,CRUISE,VIBRATION,0.6478166269427104,units_0_5
SR-000000001502,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,EGT,633.7416656395318,C
SR-000000001503,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,N1,82.25165642484437,pct
SR-000000001504,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,N2,84.14934313214309,pct
SR-000000001505,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,FUEL_FLOW,1158.9187021518712,kg_h
SR-000000001506,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,OIL_TEMP,117.39607949667644,C
SR-000000001507,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,OIL_PRESSURE,52.598403266400275,psi
SR-000000001508,FS-000000007,EN-000004,AC-00002,2026-07-24T21:28:17,CRUISE,VIBRATION,0.9443374967468658,units_0_5
SR-000000001509,FS-000000007,,AC-00002,2026-07-24T21:28:17,CRUISE,APU_EGT,86.27078766304973,C
SR-000000001510,FS-000000007,,AC-00002,2026-07-24T21:28:17,CRUISE,CABIN_ALTITUDE,6729.844535706891,ft
SR-000000001511,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,EGT,517.414619757962,C
SR-000000001512,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,N1,50.47904357462292,pct
SR-000000001513,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,N2,75.47562532790131,pct
SR-000000001514,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,FUEL_FLOW,685.6985448033149,kg_h
SR-000000001515,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,OIL_TEMP,86.45684088592523,C
SR-000000001516,FS-000000007,EN-000003,AC-00002,2026-07-25T00:23:38,DESCENT,OIL_PRESSURE,57.08606712893473,psi
